flight_id,date_key,airline_key,origin_key,dest_key,op_carrier_fl_num,crs_dep_time,dep_time,dep_delay,crs_arr_time,arr_time,arr_delay,taxi_out,taxi_in,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,cancelled,diverted,cancellation_code
5665,20240129,13,142,184,689.0,2200,2158.0,-2.0,26,20.0,-6.0,36.0,6.0,146.0,142.0,100.0,758.0,0,0,0,0,0,0,0,
5666,20241006,12,225,165,3894.0,1615,1607.0,-8.0,1747,1739.0,-8.0,22.0,10.0,92.0,92.0,60.0,370.0,0,0,0,0,0,0,0,
5667,20240827,14,51,49,3845.0,1640,1635.0,-5.0,1755,1733.0,-22.0,11.0,2.0,75.0,58.0,45.0,281.0,0,0,0,0,0,0,0,
5668,20241222,14,20,276,274.0,925,941.0,16.0,1125,1126.0,1.0,12.0,7.0,180.0,165.0,146.0,1086.0,0,0,0,0,0,0,0,
5669,20240706,15,154,216,3500.0,1617,1606.0,-11.0,1810,1749.0,-21.0,13.0,12.0,173.0,163.0,138.0,864.0,0,0,0,0,0,0,0,
5670,20240626,2,155,216,2819.0,815,813.0,-2.0,1012,1008.0,-4.0,43.0,15.0,177.0,175.0,117.0,740.0,0,0,0,0,0,0,0,
5671,20240620,14,278,82,254.0,1830,1941.0,71.0,2155,2253.0,58.0,15.0,5.0,145.0,132.0,112.0,909.0,0,0,22,0,36,0,0,
5672,20240325,14,256,82,1260.0,1235,1251.0,16.0,1555,1602.0,7.0,9.0,6.0,140.0,131.0,116.0,853.0,0,0,0,0,0,0,0,
5673,20240917,8,135,151,322.0,1406,1408.0,2.0,1501,1500.0,-1.0,12.0,5.0,55.0,52.0,35.0,216.0,0,0,0,0,0,0,0,
5674,20240205,5,282,18,2635.0,1902,1900.0,-2.0,2047,2032.0,-15.0,10.0,10.0,105.0,92.0,72.0,444.0,0,0,0,0,0,0,0,
5675,20240802,14,148,82,2109.0,1720,1717.0,-3.0,1805,1821.0,16.0,12.0,9.0,165.0,184.0,163.0,977.0,0,0,16,0,0,0,0,
5676,20240719,14,40,38,1223.0,1210,1214.0,4.0,1350,1348.0,-2.0,14.0,5.0,160.0,154.0,135.0,942.0,0,0,0,0,0,0,0,
5677,20240214,5,83,205,1448.0,1100,1053.0,-7.0,1327,1319.0,-8.0,31.0,6.0,147.0,146.0,109.0,852.0,0,0,0,0,0,0,0,
5678,20240811,12,90,251,3677.0,2115,2138.0,23.0,2231,2240.0,9.0,12.0,5.0,76.0,62.0,45.0,296.0,0,0,0,0,0,0,0,
5679,20240701,14,215,82,3852.0,510,506.0,-4.0,825,805.0,-20.0,9.0,8.0,135.0,119.0,102.0,819.0,0,0,0,0,0,0,0,
5680,20240807,9,31,64,3766.0,1907,1916.0,9.0,2139,2154.0,15.0,20.0,15.0,92.0,98.0,63.0,350.0,0,0,6,0,9,0,0,
5681,20240323,2,64,18,763.0,2042,2348.0,186.0,2156,46.0,170.0,12.0,5.0,74.0,58.0,41.0,226.0,30,0,0,0,140,0,0,
5682,20240524,5,163,155,2867.0,2259,2332.0,33.0,700,701.0,1.0,12.0,8.0,301.0,269.0,249.0,2248.0,0,0,0,0,0,0,0,
5683,20240523,5,276,163,2190.0,1745,1737.0,-8.0,1810,1826.0,16.0,34.0,16.0,85.0,109.0,59.0,368.0,0,0,16,0,0,0,0,
5684,20240606,6,205,83,3223.0,1743,1841.0,58.0,2015,2125.0,70.0,33.0,21.0,152.0,164.0,110.0,852.0,10,0,12,0,48,0,0,
5685,20241111,14,70,136,1891.0,1145,1238.0,53.0,1245,1330.0,45.0,11.0,4.0,60.0,52.0,37.0,187.0,1,0,0,0,44,0,0,
5686,20241114,9,194,283,3651.0,1420,1419.0,-1.0,1619,1639.0,20.0,17.0,28.0,179.0,200.0,155.0,1068.0,0,0,20,0,0,0,0,
5687,20240515,12,82,32,5513.0,800,753.0,-7.0,941,931.0,-10.0,24.0,6.0,101.0,98.0,68.0,455.0,0,0,0,0,0,0,0,
5688,20240804,1,13,90,5475.0,1216,1451.0,155.0,1402,1713.0,191.0,50.0,16.0,106.0,142.0,76.0,489.0,87,0,36,0,68,0,0,
5689,20240317,15,185,216,3471.0,1720,1720.0,0.0,1843,1837.0,-6.0,15.0,11.0,143.0,137.0,111.0,594.0,0,0,0,0,0,0,0,
5690,20240125,13,20,98,337.0,600,,,1037,,,,,217.0,,,1504.0,0,0,0,0,0,1,0,A
5691,20240225,12,241,82,5518.0,701,657.0,-4.0,852,845.0,-7.0,48.0,7.0,111.0,108.0,53.0,300.0,0,0,0,0,0,0,0,
5692,20240731,2,283,79,2808.0,610,554.0,-16.0,911,855.0,-16.0,10.0,16.0,121.0,121.0,95.0,719.0,0,0,0,0,0,0,0,
5693,20240729,14,283,92,287.0,1310,1321.0,11.0,1455,1504.0,9.0,13.0,5.0,105.0,103.0,85.0,634.0,0,0,0,0,0,0,0,
5694,20241228,10,18,106,340.0,1944,2048.0,64.0,2141,2258.0,77.0,25.0,6.0,117.0,130.0,99.0,581.0,10,0,67,0,0,0,0,
5695,20240131,15,38,79,4495.0,1818,1808.0,-10.0,2059,2057.0,-2.0,23.0,5.0,101.0,109.0,81.0,562.0,0,0,0,0,0,0,0,
5696,20241010,15,142,174,3539.0,820,817.0,-3.0,947,921.0,-26.0,16.0,5.0,87.0,64.0,43.0,229.0,0,0,0,0,0,0,0,
5697,20240116,14,58,38,2907.0,625,626.0,1.0,700,656.0,-4.0,10.0,6.0,95.0,90.0,74.0,439.0,0,0,0,0,0,0,0,
5698,20240730,13,183,268,1763.0,600,,,746,,,,,226.0,,,1499.0,0,0,0,0,0,1,0,C
5699,20240811,5,18,76,3056.0,1652,1814.0,82.0,1814,1930.0,76.0,17.0,5.0,82.0,76.0,54.0,366.0,0,0,0,0,76,0,0,
5700,20240622,2,73,225,2990.0,1830,1825.0,-5.0,1926,1922.0,-4.0,15.0,10.0,236.0,237.0,212.0,1569.0,0,0,0,0,0,0,0,
5701,20240211,2,79,106,2943.0,1519,1509.0,-10.0,1812,1746.0,-26.0,24.0,4.0,173.0,157.0,129.0,899.0,0,0,0,0,0,0,0,
5702,20240905,5,244,165,462.0,735,730.0,-5.0,949,949.0,0.0,22.0,8.0,314.0,319.0,289.0,2239.0,0,0,0,0,0,0,0,
5703,20240728,3,266,100,174.0,735,729.0,-6.0,1020,1017.0,-3.0,19.0,4.0,225.0,228.0,205.0,1533.0,0,0,0,0,0,0,0,
5704,20240413,13,82,174,1333.0,1743,1740.0,-3.0,2330,2307.0,-23.0,13.0,5.0,227.0,207.0,189.0,1620.0,0,0,0,0,0,0,0,
5705,20240628,9,273,225,3940.0,1914,2115.0,121.0,2118,2310.0,112.0,16.0,12.0,124.0,115.0,87.0,621.0,0,0,0,0,112,0,0,
5706,20241105,5,51,205,2884.0,1500,1759.0,179.0,1648,1925.0,157.0,13.0,4.0,168.0,146.0,129.0,936.0,157,0,0,0,0,0,0,
5707,20240608,12,247,82,5130.0,550,543.0,-7.0,705,655.0,-10.0,11.0,9.0,75.0,72.0,52.0,296.0,0,0,0,0,0,0,0,
5708,20240315,13,229,82,735.0,1618,1623.0,5.0,1800,1800.0,0.0,9.0,18.0,222.0,217.0,190.0,1290.0,0,0,0,0,0,0,0,
5709,20240721,12,3,276,4010.0,1210,1207.0,-3.0,1356,1337.0,-19.0,10.0,8.0,106.0,90.0,72.0,493.0,0,0,0,0,0,0,0,
5710,20240128,13,229,268,2478.0,1912,2124.0,132.0,2200,2328.0,88.0,9.0,10.0,348.0,304.0,285.0,2254.0,13,0,0,0,75,0,0,
5711,20241117,14,273,215,4589.0,2050,2050.0,0.0,2205,2203.0,-2.0,13.0,5.0,75.0,73.0,55.0,333.0,0,0,0,0,0,0,0,
5712,20240719,14,77,58,1767.0,1240,1252.0,12.0,1605,1559.0,-6.0,6.0,4.0,145.0,127.0,117.0,977.0,0,0,0,0,0,0,0,
5713,20240902,14,225,82,3483.0,1105,1105.0,0.0,1350,1345.0,-5.0,11.0,7.0,105.0,100.0,82.0,602.0,0,0,0,0,0,0,0,
5714,20240930,14,20,165,247.0,550,546.0,-4.0,700,654.0,-6.0,21.0,9.0,190.0,188.0,158.0,1242.0,0,0,0,0,0,0,0,
5715,20241115,15,174,265,4616.0,1800,1847.0,47.0,2025,2058.0,33.0,21.0,15.0,145.0,131.0,95.0,659.0,0,0,0,0,33,0,0,
5716,20240909,3,266,83,372.0,1807,1840.0,33.0,2359,25.0,26.0,18.0,8.0,232.0,225.0,199.0,1660.0,0,0,0,0,26,0,0,
5717,20240529,12,256,102,3431.0,1650,1646.0,-4.0,1807,1757.0,-10.0,14.0,5.0,77.0,71.0,52.0,314.0,0,0,0,0,0,0,0,
5718,20240413,5,142,18,1695.0,1755,1818.0,23.0,1952,2000.0,8.0,16.0,10.0,117.0,102.0,76.0,534.0,0,0,0,0,0,0,0,
5719,20240509,5,106,90,1628.0,805,800.0,-5.0,1101,1057.0,-4.0,14.0,7.0,176.0,177.0,156.0,1127.0,0,0,0,0,0,0,0,
5720,20240831,2,275,194,1613.0,1338,1454.0,76.0,1623,1734.0,71.0,14.0,9.0,165.0,160.0,137.0,1045.0,11,0,0,0,60,0,0,
5721,20240404,14,254,51,3163.0,850,846.0,-4.0,1120,1043.0,-37.0,6.0,2.0,150.0,117.0,109.0,919.0,0,0,0,0,0,0,0,
5722,20240624,2,58,224,1107.0,1805,1900.0,55.0,1958,2057.0,59.0,13.0,22.0,113.0,117.0,82.0,550.0,1,0,4,0,54,0,0,
5723,20240919,13,82,184,1451.0,952,947.0,-5.0,1536,1508.0,-28.0,19.0,7.0,224.0,201.0,175.0,1546.0,0,0,0,0,0,0,0,
5724,20241116,15,87,216,3531.0,1506,1503.0,-3.0,1710,1648.0,-22.0,14.0,15.0,124.0,105.0,76.0,397.0,0,0,0,0,0,0,0,
5725,20240414,9,143,216,3813.0,1643,1644.0,1.0,1929,1939.0,10.0,40.0,11.0,166.0,175.0,124.0,925.0,0,0,0,0,0,0,0,
5726,20241121,1,18,47,4919.0,840,836.0,-4.0,922,918.0,-4.0,18.0,4.0,102.0,102.0,80.0,448.0,0,0,0,0,0,0,0,
5727,20240216,13,163,82,2270.0,845,840.0,-5.0,1142,1122.0,-20.0,14.0,6.0,117.0,102.0,82.0,628.0,0,0,0,0,0,0,0,
5728,20240908,6,82,165,3155.0,1355,1352.0,-3.0,1527,1607.0,40.0,17.0,50.0,152.0,195.0,128.0,862.0,0,0,40,0,0,0,0,
5729,20241212,15,154,98,3536.0,1844,1858.0,14.0,2109,2131.0,22.0,33.0,9.0,145.0,153.0,111.0,820.0,0,0,22,0,0,0,0,
5730,20240824,12,145,276,3944.0,1305,1300.0,-5.0,1410,1352.0,-18.0,9.0,5.0,65.0,52.0,38.0,188.0,0,0,0,0,0,0,0,
5731,20240710,13,165,98,1700.0,1630,1625.0,-5.0,100,102.0,2.0,14.0,9.0,330.0,337.0,314.0,2454.0,0,0,0,0,0,0,0,
5732,20240708,2,194,64,2765.0,1240,1237.0,-3.0,1459,1433.0,-26.0,14.0,10.0,139.0,116.0,92.0,650.0,0,0,0,0,0,0,0,
5733,20241005,5,244,205,2716.0,1500,1449.0,-11.0,1653,1626.0,-27.0,15.0,5.0,173.0,157.0,137.0,980.0,0,0,0,0,0,0,0,
5734,20241229,5,283,276,2455.0,1415,1412.0,-3.0,1634,1643.0,9.0,11.0,5.0,199.0,211.0,195.0,1156.0,0,0,0,0,0,0,0,
5735,20240113,2,83,216,1106.0,711,707.0,-4.0,937,1012.0,35.0,12.0,66.0,146.0,185.0,107.0,802.0,0,0,35,0,0,0,0,
5736,20241222,14,165,163,1854.0,730,734.0,4.0,840,831.0,-9.0,11.0,3.0,70.0,57.0,43.0,236.0,0,0,0,0,0,0,0,
5737,20241121,13,98,184,1865.0,700,651.0,-9.0,958,941.0,-17.0,21.0,8.0,178.0,170.0,141.0,937.0,0,0,0,0,0,0,0,
5738,20240211,14,273,175,3120.0,1200,1154.0,-6.0,1315,1305.0,-10.0,11.0,4.0,75.0,71.0,56.0,324.0,0,0,0,0,0,0,0,
5739,20241115,14,70,136,58.0,1815,1808.0,-7.0,1915,1857.0,-18.0,7.0,9.0,60.0,49.0,33.0,187.0,0,0,0,0,0,0,0,
5740,20240618,5,256,266,2613.0,1920,1914.0,-6.0,2225,2226.0,1.0,25.0,14.0,185.0,192.0,153.0,1050.0,0,0,0,0,0,0,0,
5741,20240219,15,216,119,3420.0,858,848.0,-10.0,1009,943.0,-26.0,15.0,4.0,71.0,55.0,36.0,173.0,0,0,0,0,0,0,0,
5742,20240111,12,18,17,4137.0,1220,1413.0,113.0,1415,1554.0,99.0,13.0,4.0,235.0,221.0,204.0,1304.0,99,0,0,0,0,0,0,
5743,20240313,5,225,266,856.0,1108,1058.0,-10.0,1420,1405.0,-15.0,11.0,9.0,192.0,187.0,167.0,1107.0,0,0,0,0,0,0,0,
5744,20241105,14,181,77,3501.0,1240,1245.0,5.0,1355,1413.0,18.0,9.0,30.0,75.0,88.0,49.0,319.0,0,0,18,0,0,0,0,
5745,20240517,2,83,246,1915.0,1024,1159.0,95.0,1433,1533.0,60.0,19.0,5.0,189.0,154.0,130.0,1158.0,4,0,0,0,56,0,0,
5746,20240312,14,136,186,2559.0,2015,2022.0,7.0,2240,2238.0,-2.0,16.0,3.0,145.0,136.0,117.0,937.0,0,0,0,0,0,0,0,
5747,20240310,13,142,266,1992.0,1728,1739.0,11.0,2028,2034.0,6.0,26.0,7.0,360.0,355.0,322.0,2306.0,0,0,0,0,0,0,0,
5748,20241113,2,216,163,641.0,1500,1453.0,-7.0,1704,1637.0,-27.0,17.0,5.0,244.0,224.0,202.0,1514.0,0,0,0,0,0,0,0,
5749,20240711,3,266,16,230.0,1655,1648.0,-7.0,1930,1923.0,-7.0,21.0,10.0,215.0,215.0,184.0,1448.0,0,0,0,0,0,0,0,
5750,20240501,13,297,143,1850.0,620,619.0,-1.0,1044,1027.0,-17.0,12.0,5.0,144.0,128.0,111.0,936.0,0,0,0,0,0,0,0,
5751,20241018,9,177,83,3644.0,2020,2017.0,-3.0,2150,2142.0,-8.0,12.0,19.0,90.0,85.0,54.0,304.0,0,0,0,0,0,0,0,
5752,20241214,10,216,106,19.0,500,500.0,0.0,911,907.0,-4.0,22.0,6.0,191.0,187.0,159.0,1182.0,0,0,0,0,0,0,0,
5753,20241123,2,278,83,569.0,800,757.0,-3.0,1320,1306.0,-14.0,20.0,13.0,200.0,189.0,156.0,1431.0,0,0,0,0,0,0,0,
5754,20240728,14,106,206,2088.0,1940,1942.0,2.0,2045,2033.0,-12.0,13.0,6.0,125.0,111.0,92.0,674.0,0,0,0,0,0,0,0,
5755,20240401,1,90,183,5066.0,1221,1212.0,-9.0,1331,1324.0,-7.0,15.0,7.0,130.0,132.0,110.0,629.0,0,0,0,0,0,0,0,
5756,20240424,11,31,64,5195.0,822,813.0,-9.0,1100,1043.0,-17.0,16.0,20.0,98.0,90.0,54.0,350.0,0,0,0,0,0,0,0,
5757,20240409,10,209,174,891.0,2135,2237.0,62.0,2322,10.0,48.0,9.0,7.0,107.0,93.0,77.0,563.0,0,0,0,0,48,0,0,
5758,20241224,11,54,79,5062.0,602,554.0,-8.0,731,724.0,-7.0,11.0,35.0,89.0,90.0,44.0,274.0,0,0,0,0,0,0,0,
5759,20240611,14,244,77,3050.0,1715,1811.0,56.0,1900,1943.0,43.0,11.0,3.0,165.0,152.0,138.0,1052.0,15,0,0,0,28,0,0,
5760,20241107,10,148,163,412.0,756,749.0,-7.0,859,848.0,-11.0,10.0,6.0,243.0,239.0,223.0,1590.0,0,0,0,0,0,0,0,
5761,20240427,2,83,163,468.0,1656,1652.0,-4.0,1756,1759.0,3.0,32.0,5.0,180.0,187.0,150.0,1055.0,0,0,0,0,0,0,0,
5762,20241108,5,135,18,309.0,1653,1652.0,-1.0,631,646.0,15.0,23.0,12.0,518.0,534.0,499.0,4502.0,0,0,15,0,0,0,0,
5763,20240421,5,266,155,509.0,2305,2323.0,18.0,725,727.0,2.0,25.0,6.0,320.0,304.0,273.0,2422.0,0,0,0,0,0,0,0,
5764,20240926,5,18,99,1281.0,950,,,1142,,,,,112.0,,,646.0,0,0,0,0,0,1,0,B
5765,20240719,13,224,143,2112.0,1815,1814.0,-1.0,2046,2032.0,-14.0,17.0,4.0,211.0,198.0,177.0,1325.0,0,0,0,0,0,0,0,
5766,20240423,14,25,51,5574.0,625,635.0,10.0,740,747.0,7.0,11.0,6.0,75.0,72.0,55.0,283.0,0,0,0,0,0,0,0,
5767,20240310,15,98,148,3443.0,1529,1529.0,0.0,1756,1745.0,-11.0,24.0,8.0,147.0,136.0,104.0,645.0,0,0,0,0,0,0,0,
5768,20241004,12,266,113,3754.0,1130,1212.0,42.0,1245,1330.0,45.0,35.0,5.0,75.0,78.0,38.0,224.0,42,0,3,0,0,0,0,
5769,20240429,12,216,197,4787.0,1552,1840.0,168.0,1658,1936.0,158.0,25.0,4.0,66.0,56.0,27.0,139.0,0,0,0,0,158,0,0,
5770,20241109,13,143,65,2366.0,1210,1224.0,14.0,1547,1605.0,18.0,35.0,5.0,157.0,161.0,121.0,986.0,0,0,4,0,14,0,0,
5771,20240331,14,106,77,3838.0,1035,1047.0,12.0,1255,1246.0,-9.0,9.0,5.0,200.0,179.0,165.0,1108.0,0,0,0,0,0,0,0,
5772,20240915,14,163,52,3886.0,1855,1854.0,-1.0,2155,2138.0,-17.0,14.0,4.0,120.0,104.0,86.0,701.0,0,0,0,0,0,0,0,
5773,20240603,5,90,224,834.0,1545,1544.0,-1.0,1722,1715.0,-7.0,14.0,4.0,97.0,91.0,73.0,453.0,0,0,0,0,0,0,0,
5774,20241102,11,238,79,5192.0,517,916.0,239.0,700,1039.0,219.0,12.0,3.0,103.0,83.0,68.0,356.0,219,0,0,0,0,0,0,
5775,20241206,2,225,214,2203.0,1015,1025.0,10.0,1358,1407.0,9.0,24.0,4.0,163.0,162.0,134.0,1037.0,0,0,0,0,0,0,0,
5776,20240512,13,143,216,321.0,2020,2036.0,16.0,2303,2314.0,11.0,18.0,7.0,163.0,158.0,133.0,925.0,0,0,0,0,0,0,0,
5777,20240330,14,225,211,2913.0,1555,1616.0,21.0,1755,1806.0,11.0,12.0,5.0,120.0,110.0,93.0,646.0,0,0,0,0,0,0,0,
5778,20241130,12,102,276,4138.0,600,554.0,-6.0,842,819.0,-23.0,9.0,5.0,102.0,85.0,71.0,501.0,0,0,0,0,0,0,0,
5779,20240717,5,98,205,1641.0,600,553.0,-7.0,755,810.0,15.0,32.0,5.0,175.0,197.0,160.0,1008.0,0,0,15,0,0,0,0,
5780,20240419,3,266,135,815.0,2046,2054.0,8.0,2358,8.0,10.0,15.0,5.0,372.0,374.0,354.0,2677.0,0,0,0,0,0,0,0,
5781,20241104,2,48,79,762.0,600,655.0,55.0,744,912.0,88.0,10.0,58.0,104.0,137.0,69.0,437.0,55,0,33,0,0,0,0,
5782,20241024,2,268,155,675.0,1319,1313.0,-6.0,2157,2131.0,-26.0,12.0,9.0,338.0,318.0,297.0,2586.0,0,0,0,0,0,0,0,
5783,20241217,14,79,38,1693.0,1905,1906.0,1.0,2005,1947.0,-18.0,10.0,5.0,120.0,101.0,86.0,562.0,0,0,0,0,0,0,0,
5784,20241102,13,67,82,251.0,1322,1310.0,-12.0,1416,1349.0,-27.0,15.0,6.0,54.0,39.0,18.0,73.0,0,0,0,0,0,0,0,
5785,20240605,13,249,82,1009.0,905,937.0,32.0,1222,1245.0,23.0,17.0,8.0,137.0,128.0,103.0,804.0,23,0,0,0,0,0,0,
5786,20240128,4,174,221,961.0,2125,2235.0,70.0,28,117.0,49.0,15.0,4.0,183.0,162.0,143.0,1035.0,1,0,0,0,48,0,0,
5787,20241013,13,82,225,2450.0,1325,1321.0,-4.0,1419,1405.0,-14.0,13.0,3.0,114.0,104.0,88.0,602.0,0,0,0,0,0,0,0,
5788,20241016,2,194,225,1147.0,2100,2237.0,97.0,2301,20.0,79.0,20.0,9.0,301.0,283.0,254.0,1972.0,55,0,0,0,24,0,0,
5789,20241121,1,205,188,5531.0,930,928.0,-2.0,1143,1119.0,-24.0,22.0,5.0,133.0,111.0,84.0,700.0,0,0,0,0,0,0,0,
5790,20240412,2,165,64,1618.0,2240,2237.0,-3.0,625,604.0,-21.0,25.0,11.0,285.0,267.0,231.0,2125.0,0,0,0,0,0,0,0,
5791,20240606,14,256,211,4330.0,645,644.0,-1.0,820,835.0,15.0,34.0,17.0,95.0,111.0,60.0,446.0,0,0,15,0,0,0,0,
5792,20240314,2,95,83,2029.0,606,609.0,3.0,849,906.0,17.0,30.0,7.0,103.0,117.0,80.0,551.0,3,0,14,0,0,0,0,
5793,20240207,3,165,266,1083.0,1355,1342.0,-13.0,1650,1624.0,-26.0,19.0,11.0,175.0,162.0,132.0,954.0,0,0,0,0,0,0,0,
5794,20240203,2,225,259,1640.0,1539,1705.0,86.0,1612,1756.0,104.0,18.0,5.0,93.0,111.0,88.0,455.0,14,0,18,0,72,0,0,
5795,20240630,4,13,184,769.0,1658,1709.0,11.0,2005,2045.0,40.0,39.0,6.0,187.0,216.0,171.0,1073.0,0,0,40,0,0,0,0,
5796,20241223,5,276,18,905.0,1750,1744.0,-6.0,2329,2321.0,-8.0,15.0,12.0,219.0,217.0,190.0,1590.0,0,0,0,0,0,0,0,
5797,20240108,13,216,174,2200.0,800,757.0,-3.0,1114,1048.0,-26.0,14.0,5.0,134.0,111.0,92.0,733.0,0,0,0,0,0,0,0,
5798,20240326,4,40,244,1883.0,755,745.0,-10.0,1012,937.0,-35.0,12.0,5.0,137.0,112.0,95.0,612.0,0,0,0,0,0,0,0,
5799,20240322,5,18,257,1465.0,1540,1541.0,1.0,1717,1708.0,-9.0,12.0,7.0,157.0,147.0,128.0,874.0,0,0,0,0,0,0,0,
5800,20240916,2,165,224,1002.0,815,810.0,-5.0,1630,1607.0,-23.0,15.0,11.0,315.0,297.0,271.0,2402.0,0,0,0,0,0,0,0,
5801,20240926,7,220,267,1196.0,1841,1848.0,7.0,2146,2207.0,21.0,11.0,5.0,185.0,199.0,183.0,1175.0,0,0,21,0,0,0,0,
5802,20241125,6,18,62,2468.0,1209,1257.0,48.0,1356,1442.0,46.0,16.0,14.0,107.0,105.0,75.0,554.0,1,0,0,0,45,0,0,
5803,20240821,5,18,209,3074.0,2244,2239.0,-5.0,2359,2344.0,-15.0,14.0,6.0,75.0,65.0,45.0,317.0,0,0,0,0,0,0,0,
5804,20240730,4,58,155,2474.0,1550,1613.0,23.0,1800,1903.0,63.0,72.0,9.0,130.0,170.0,89.0,636.0,0,0,63,0,0,0,0,
5805,20240122,14,273,225,3068.0,1705,1813.0,68.0,1955,2100.0,65.0,16.0,4.0,110.0,107.0,87.0,621.0,0,0,63,0,2,0,0,
5806,20240914,13,216,163,303.0,2005,2002.0,-3.0,2205,2137.0,-28.0,22.0,6.0,240.0,215.0,187.0,1514.0,0,0,0,0,0,0,0,
5807,20240912,15,246,174,5712.0,600,556.0,-4.0,714,759.0,45.0,72.0,7.0,74.0,123.0,44.0,292.0,0,0,45,0,0,0,0,
5808,20241101,14,257,186,3555.0,1645,1640.0,-5.0,1925,1858.0,-27.0,6.0,2.0,160.0,138.0,130.0,1036.0,0,0,0,0,0,0,0,
5809,20240424,12,165,278,3759.0,1500,1455.0,-5.0,1627,1614.0,-13.0,11.0,3.0,87.0,79.0,65.0,373.0,0,0,0,0,0,0,0,
5810,20240911,12,71,216,4644.0,1745,1736.0,-9.0,1840,1808.0,-32.0,15.0,11.0,115.0,92.0,66.0,416.0,0,0,0,0,0,0,0,
5811,20240523,12,207,82,5972.0,1340,1330.0,-10.0,1458,1426.0,-32.0,12.0,9.0,78.0,56.0,35.0,196.0,0,0,0,0,0,0,0,
5812,20240703,14,229,38,1923.0,2120,2230.0,70.0,2155,2252.0,57.0,12.0,4.0,95.0,82.0,66.0,462.0,0,0,0,0,57,0,0,
5813,20241219,6,51,194,1665.0,919,912.0,-7.0,1214,1157.0,-17.0,20.0,5.0,175.0,165.0,140.0,946.0,0,0,0,0,0,0,0,
5814,20240614,2,225,279,470.0,1019,1030.0,11.0,1144,1201.0,17.0,23.0,12.0,85.0,91.0,56.0,338.0,11,0,6,0,0,0,0,
5815,20240728,2,194,278,2883.0,2050,2048.0,-2.0,2339,2325.0,-14.0,16.0,3.0,349.0,337.0,318.0,2552.0,0,0,0,0,0,0,0,
5816,20240924,3,266,16,83.0,900,901.0,1.0,1146,1131.0,-15.0,25.0,4.0,226.0,210.0,181.0,1448.0,0,0,0,0,0,0,0,
5817,20240806,12,216,19,5526.0,1805,1757.0,-8.0,1917,1859.0,-18.0,23.0,6.0,72.0,62.0,33.0,160.0,0,0,0,0,0,0,0,
5818,20240511,5,90,143,1307.0,1259,1253.0,-6.0,1457,1451.0,-6.0,16.0,11.0,178.0,178.0,151.0,1075.0,0,0,0,0,0,0,0,
5819,20241020,13,216,83,2621.0,1957,1953.0,-4.0,2233,2216.0,-17.0,30.0,5.0,156.0,143.0,108.0,802.0,0,0,0,0,0,0,0,
5820,20240525,14,225,175,2762.0,635,634.0,-1.0,750,743.0,-7.0,8.0,4.0,75.0,69.0,57.0,355.0,0,0,0,0,0,0,0,
5821,20241208,5,90,174,1669.0,1217,1212.0,-5.0,1359,1345.0,-14.0,16.0,6.0,102.0,93.0,71.0,502.0,0,0,0,0,0,0,0,
5822,20240814,14,211,165,820.0,655,654.0,-1.0,825,804.0,-21.0,9.0,9.0,90.0,70.0,52.0,337.0,0,0,0,0,0,0,0,
5823,20241023,13,18,268,790.0,730,723.0,-7.0,946,925.0,-21.0,22.0,4.0,316.0,302.0,276.0,2139.0,0,0,0,0,0,0,0,
5824,20240904,2,83,249,670.0,1709,1708.0,-1.0,1836,1830.0,-6.0,18.0,5.0,207.0,202.0,179.0,1345.0,0,0,0,0,0,0,0,
5825,20240521,14,106,77,398.0,610,610.0,0.0,815,818.0,3.0,21.0,6.0,185.0,188.0,161.0,1108.0,0,0,0,0,0,0,0,
5826,20240324,14,82,297,1404.0,2155,2206.0,11.0,2250,2330.0,40.0,47.0,3.0,115.0,144.0,94.0,639.0,10,0,29,0,1,0,0,
5827,20240824,2,83,163,2390.0,2145,2142.0,-3.0,2233,2222.0,-11.0,18.0,7.0,168.0,160.0,135.0,1055.0,0,0,0,0,0,0,0,
5828,20241224,5,152,276,2282.0,1315,1311.0,-4.0,1435,1401.0,-34.0,9.0,5.0,80.0,50.0,36.0,205.0,0,0,0,0,0,0,0,
5829,20240702,13,82,51,1362.0,945,1109.0,84.0,1516,1622.0,66.0,12.0,5.0,211.0,193.0,176.0,1491.0,9,0,0,0,57,0,0,
5830,20240703,4,275,98,1990.0,1953,1945.0,-8.0,2359,2339.0,-20.0,10.0,4.0,246.0,234.0,220.0,1608.0,0,0,0,0,0,0,0,
5831,20241108,14,136,183,2038.0,815,825.0,10.0,1010,1004.0,-6.0,12.0,4.0,115.0,99.0,83.0,666.0,0,0,0,0,0,0,0,
5832,20240427,2,79,216,2304.0,659,650.0,-9.0,815,748.0,-27.0,20.0,7.0,136.0,118.0,91.0,612.0,0,0,0,0,0,0,0,
5833,20240618,2,217,64,2814.0,2012,2010.0,-2.0,2138,2139.0,1.0,25.0,17.0,86.0,89.0,47.0,290.0,0,0,0,0,0,0,0,
5834,20240618,2,64,244,1645.0,2053,2100.0,7.0,2153,2155.0,2.0,19.0,5.0,60.0,55.0,31.0,130.0,0,0,0,0,0,0,0,
5835,20240703,10,256,222,2878.0,615,615.0,0.0,849,850.0,1.0,23.0,5.0,154.0,155.0,127.0,933.0,0,0,0,0,0,0,0,
